"user_input","ai_output","confidence","source"
"-c ""MINIAIR 2""","# Kompatibilitetsinformation för MINIAIR 2

**Artikelnummer:** 50464167  

### Passar till
- analoga uppringare via dial capture  
","0.7200000000000001","MINIAIR 2"
"-c 62549688","# Kompatibilitetsinformation för ASSA motorlås – smalprofil 841C-35, 851C-35

**Artikelnummer:** 62549688  

### Passar till
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- en DAC564 eller till en DAC530  
- inomhusbruk  
- karm/dörrblad  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

(_page_0_Picture_29  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet
(_page_0_Picture_29  
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.8","ASSA motorlås – smalprofil 841C-35, 851C-35"
"-c 225510","# Kompatibilitetsinformation för 301 / 303 / 3031 / 307 / 317 Ovala cylindrar med ""HH profil""

**Artikelnummer:** 225510  

### Passar till
- 55032 och 55034  
- 55131, 55137, 55134, 55136  
- JK-06,15 271  
- JK-06,15<br>271  
- MU 1200-serien samt ASSA Classic  
- alla aluminiumdörrprofiler  
- alla cylinderlås med svensk standard  
- bra för utomhusbruk  
- centralenhet samt till signalmottagare  
- daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- dörrar upp till 2350 mm  
- dörrtjocklek från 12 till 19 mm  
- efter gamla standardslutblecken för dessa lås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för dubbelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedda för enkelfallås  
- elektriska slutbleck i 100- och 300-serien  
- elektriska slutbleck i 400- serien och är förberedda för enkelfallås  
- elektriska slutbleck i 400-serien och är förberedda för enkelfallås  
- elslutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100 serien och är förberedd för dubbelfallås  
- elslutbleck i 100- och 300 serien och är förberedd för enkelfallås  
- elslutbleck i 100- och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100- serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedda för dubbelfallås  
- enkel / dubbelfallslås samt fallregellås  
- enkel/dubbelfallslås samt fallregellås  
- enkla och dubbla skjutdörrar  
- för enkel / dubbelfallslås samt fallregellås  
- för enkel/dubbelfallslås samt fallregellås  
- lätta mindre fönster

#### Utförande:

Stål glansförzinkat med löphjul av manganbrons  
- lätta mindre fönster
#### Utförande:
Stål glansförzinkat med löphjul av manganbrons  
- modullåsurtag  
- också andra metallprofiler  
- också till andra aluminiumprofiler  
- också till andra metallprofiler  
- också till vissa andra aluminiumprofiler  
- också till vissa andra metallprofiler  
- samtliga vertikala fönsterhängningar  
- säkerhetsslutbleck  
- till 55032 och 55034  
- till 55131, 55137, 55134, 55136  
- till daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- till enkla och dubbla skjutdörrar  
- till vänster- och högerdörrar  
- till vänster- och högerportar  
- till: JA80F, JA80S, JA80D, JA85P, JA85B & JA89P  
- vänster- och högerdörrar  
- vänster- och högerportar  
- Även andra metallprofiler  
","1.0","**301 / 303 / 3031 / 307 / 317 Ovala cylindrar med ""HH profil""**"
"-c ""**301 / 303 / 3031 / 307 / 317 Ovala cylindrar med ""HH profil""**""","# Kompatibilitetsinformation för 301 / 303 / 3031 / 307 / 317 Ovala cylindrar med ""HH profil""

**Artikelnummer:** 225510  

### Passar till
- 55032 och 55034  
- 55131, 55137, 55134, 55136  
- JK-06,15 271  
- JK-06,15<br>271  
- MU 1200-serien samt ASSA Classic  
- alla aluminiumdörrprofiler  
- alla cylinderlås med svensk standard  
- bra för utomhusbruk  
- centralenhet samt till signalmottagare  
- daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- dörrar upp till 2350 mm  
- dörrtjocklek från 12 till 19 mm  
- efter gamla standardslutblecken för dessa lås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för dubbelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedda för enkelfallås  
- elektriska slutbleck i 100- och 300-serien  
- elektriska slutbleck i 400- serien och är förberedda för enkelfallås  
- elektriska slutbleck i 400-serien och är förberedda för enkelfallås  
- elslutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100 serien och är förberedd för dubbelfallås  
- elslutbleck i 100- och 300 serien och är förberedd för enkelfallås  
- elslutbleck i 100- och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100- serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedda för dubbelfallås  
- enkel / dubbelfallslås samt fallregellås  
- enkel/dubbelfallslås samt fallregellås  
- enkla och dubbla skjutdörrar  
- för enkel / dubbelfallslås samt fallregellås  
- för enkel/dubbelfallslås samt fallregellås  
- lätta mindre fönster

#### Utförande:

Stål glansförzinkat med löphjul av manganbrons  
- lätta mindre fönster
#### Utförande:
Stål glansförzinkat med löphjul av manganbrons  
- modullåsurtag  
- också andra metallprofiler  
- också till andra aluminiumprofiler  
- också till andra metallprofiler  
- också till vissa andra aluminiumprofiler  
- också till vissa andra metallprofiler  
- samtliga vertikala fönsterhängningar  
- säkerhetsslutbleck  
- till 55032 och 55034  
- till 55131, 55137, 55134, 55136  
- till daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- till enkla och dubbla skjutdörrar  
- till vänster- och högerdörrar  
- till vänster- och högerportar  
- till: JA80F, JA80S, JA80D, JA85P, JA85B & JA89P  
- vänster- och högerdörrar  
- vänster- och högerportar  
- Även andra metallprofiler  
","0.9","**301 / 303 / 3031 / 307 / 317 Ovala cylindrar med ""HH profil""**"
"-c 11846","# Kompatibilitetsinformation för SÄKERHETSDATABLAD Secwise Låsspray COPIAX

**Artikelnummer:** 11846  
","1.0","SÄKERHETSDATABLAD Secwise Låsspray COPIAX"
"-c ""SÄKERHETSDATABLAD Secwise Låsspray COPIAX""","# Kompatibilitetsinformation för SÄKERHETSDATABLAD Secwise Låsspray COPIAX

**Artikelnummer:** 11846  
","0.9","SÄKERHETSDATABLAD Secwise Låsspray COPIAX"
"-c 104092","# Kompatibilitetsinformation för ZERTIFIKAT CERTIFICATE GS-0803-104092-000

**Artikelnummer:** 104092  
","1.0","ZERTIFIKAT CERTIFICATE GS-0803-104092-000"
"-c ""ZERTIFIKAT CERTIFICATE GS-0803-104092-000""","# Kompatibilitetsinformation för ZERTIFIKAT CERTIFICATE GS-0803-104092-000

**Artikelnummer:** 104092  
","0.9","ZERTIFIKAT CERTIFICATE GS-0803-104092-000"
"-c 376860","# Kompatibilitetsinformation för Produkt 376860

**Artikelnummer:** 376860  
","1.0","Produkt 376860"
"-c 20100152","# Kompatibilitetsinformation för Produkt 20100152

**Artikelnummer:** 20100152  
","0.72","Produkt 20100152"
"-c 13396558","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 13396558  

### Passar till
- ett SELV klassat aggregat)  
","0.8","DBL360/DBL362 **ASSA ABLOY**"
"-c 12040250","# Kompatibilitetsinformation för Produkt 12040250

**Artikelnummer:** 12040250  

### Passar till
- enkla dörrar och är helt utan cylinder och vred  
- för *innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
","0.8","Produkt 12040250"
"-c 50132596","# Kompatibilitetsinformation för Produkt 50132596

**Artikelnummer:** 50132596  

### Passar till
- utmärkt till skolor, idrottshallar och andra offentliga lokaler  
","0.8","Produkt 50132596"
