"user_input","ai_output","confidence","source"
"-c 20221107","# Kompatibilitetsinformation för Produkt 20221107

**Artikelnummer:** 20221107  

### Passar till
- högerhängda dörrar  
- karmens material  
- vänsterhängda dörrar  
","0.8","Produkt 20221107"
"-c 50457610","# Kompatibilitetsinformation för Produkt 50457610

**Artikelnummer:** 50457610  

### Passar till
- låshus enligt skandinavisk standard med dubbelfall

#### Tekniska data

- 12-24VDC 
- Strömförbrukning: 35mA / vridfall
- Mikrobrytare: 30VDC: 500mA
- Inbyggd skyddsdiod

(_page_1_Figure_22  
","0.8","Produkt 50457610"
"-c 50458701","# Kompatibilitetsinformation för Produkt 50458701

**Artikelnummer:** 50458701  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus där krav på godkänd låsning enligt SSF 3522 önskas  
","0.8","Produkt 50458701"
"-c 50458707","# Kompatibilitetsinformation för Produkt 50458707

**Artikelnummer:** 50458707  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50458707"
"-c 50458709","# Kompatibilitetsinformation för Produkt 50458709

**Artikelnummer:** 50458709  

### Passar till
- dina behov och förväntningar  
","0.8","Produkt 50458709"
"-c 50458711","# Kompatibilitetsinformation för Produkt 50458711

**Artikelnummer:** 50458711  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50458711"
"-c 50458713","# Kompatibilitetsinformation för Produkt 50458713

**Artikelnummer:** 50458713  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50458713"
"-c 50458717","# Kompatibilitetsinformation för Produkt 50458717

**Artikelnummer:** 50458717  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50458717"
"-c 50459777","# Kompatibilitetsinformation för Produkt 50459777

**Artikelnummer:** 50459777  

### Passar till
- en Advisor Advanced central, ATS116x läsare kan adresseras via menysystemet i centralen  
","0.8","Produkt 50459777"
"-c 50459872","# Kompatibilitetsinformation för Serie8® – trycken och beslag för dörrar utomhus

**Artikelnummer:** 50459872  

### Passar till
- alla dörrar utomhus med låshus av skandinavisk standard med 50 eller 70 mm dorndjup  
- dörrar med hög öppningsfrekvens  
- n i olika interiörer och för olika behov  
- skandinaviska låshus med 50 eller 70 mm dorndjup  
- t ex smalprofillås samt runda vredcylindrar för skandinaviska låshus med 50 eller 70 mm dorndjup  
- till alla dörrar utomhus med låshus av skandinavisk standard med 50 eller 70 mm dorndjup  
- till skandinaviska låshus med 50 eller 70 mm dorndjup  
","0.8","**Serie8®** – trycken och beslag för dörrar utomhus"
"-c ""**Serie8®** – trycken och beslag för dörrar utomhus""","# Kompatibilitetsinformation för Serie8® – trycken och beslag för dörrar utomhus

**Artikelnummer:** 50459872  

### Passar till
- alla dörrar utomhus med låshus av skandinavisk standard med 50 eller 70 mm dorndjup  
- dörrar med hög öppningsfrekvens  
- n i olika interiörer och för olika behov  
- skandinaviska låshus med 50 eller 70 mm dorndjup  
- t ex smalprofillås samt runda vredcylindrar för skandinaviska låshus med 50 eller 70 mm dorndjup  
- till alla dörrar utomhus med låshus av skandinavisk standard med 50 eller 70 mm dorndjup  
- till skandinaviska låshus med 50 eller 70 mm dorndjup  
","0.7200000000000001","**Serie8®** – trycken och beslag för dörrar utomhus"
"-c 50460160","# Kompatibilitetsinformation för Produkt 50460160

**Artikelnummer:** 50460160  

### Passar till
- bra som natt- och säkerhetslås i verksamheter med höga säkerhetskrav  
- därför bra som exempelvis nattlås i flerbostadens entréer och till kontor  
","0.8","Produkt 50460160"
"-c 202203","# Kompatibilitetsinformation för Produkt 202203

**Artikelnummer:** 202203  

### Passar till
- dörrautomatiksignal  
","0.8","Produkt 202203"
"-c 50460162","# Kompatibilitetsinformation för Produkt 50460162

**Artikelnummer:** 50460162  

### Passar till
- bra som natt- och säkerhetslås i verksamheter med höga säkerhetskrav  
- därför bra som exempelvis nattlås i flerbostadens entréer och till kontor  
","0.8","Produkt 50460162"
"-c 50460173","# Kompatibilitetsinformation för Produkt 50460173

**Artikelnummer:** 50460173  

### Passar till
- de flesta vanligt förekommande skandinaviska  instickslås i trä-, stål- och rörramsdörrar 
- Online-/offline-läge väljs i programvaran när produkten installeras 
- I online-läge kommunicerar hubben med online-passersystemet  beslut om tillträde tas via passersystemet
- Alla funktioner och elektroniska komponenter sitter i den yttre delen av handtaget
- Utsidans trycke är frikopplat insidans trycke är alltid inkopplat
- LED för statusindikering
- Diskret handtag med minimal energiförbrukning och modern design

## Leveransomfattning

- 1 par handtag med batteri  och installationsanvisning
- Kapbara fästskruvar
- Tryckespinne 8 mm
- Tillbehörspaket

## Tekniska data - Dörrhandtag med passerkontroll  
- även tunnare dörrar om en<br>10-millimeters distansbricka  används  
","0.8","Produkt 50460173"
"-c 288879","# Kompatibilitetsinformation för 05/21 UniScan

**Artikelnummer:** 288879  

### Passar till
- dörrautomatiken och upp till max 3st optikenheter ansluts som slavar i sensorn med bifogade flatkablar  
- dörrautomatiken<br>  
- montering ovanför en gångdörr  
","0.8","05/21 **UniScan**"
"-c ""05/21 **UniScan**""","# Kompatibilitetsinformation för 05/21 UniScan

**Artikelnummer:** 288879  

### Passar till
- dörrautomatiken och upp till max 3st optikenheter ansluts som slavar i sensorn med bifogade flatkablar  
- dörrautomatiken<br>  
- montering ovanför en gångdörr  
","0.7200000000000001","05/21 **UniScan**"
"-c 58500","# Kompatibilitetsinformation för Produkt 58500

**Artikelnummer:** 58500  

### Passar till
- mot den 10-poliga hylskontakten på larmöverföringsinterfacet LS-50 Gen3  
- vibrationsdetektorn  
","0.8","Produkt 58500"
"-c 20200302","# Kompatibilitetsinformation för Produkt 20200302

**Artikelnummer:** 20200302  
","0.72","Produkt 20200302"
"-c 50461068","# Kompatibilitetsinformation för Produkt 50461068

**Artikelnummer:** 50461068  

### Passar till
- er bäst  
","0.8","Produkt 50461068"
"-c 50461328","# Kompatibilitetsinformation för Produkt 50461328

**Artikelnummer:** 50461328  

### Passar till
- er bäst  
","0.8","Produkt 50461328"
"-c 50461368","# Kompatibilitetsinformation för Produkt 50461368

**Artikelnummer:** 50461368  

### Passar till
- alla miljöer  
","0.8","Produkt 50461368"
"-c 36066","# Kompatibilitetsinformation för Produkt 36066

**Artikelnummer:** 36066  

### Passar till
- automatisk rörelse av: Svänggrindar för användning i: *Bostäder/ bostadssamhällen* i komplett med: *Radiomottagare och styrkort för batteriladdning* 

Modell: *D749MA* Typ: *D749MA*

Serienummer: *se silveretiketten* Handelsnamn: *Styrenhet för en eller två 18V motorer med kodare* 

har tillverkats för att monteras på en anslutningspunkt  eller på andra anordningar som används för att manövrera en sådan anslutningspunkt och bilda en maskin som överensstämmer med Maskindirektivet, 2006/42/EG  
","0.8","Produkt 36066"
"-c 12604","# Kompatibilitetsinformation för Produkt 12604

**Artikelnummer:** 12604  

### Passar till
- dina önskemål  
- med sådana enheter  
- sådana enheter  
","0.8","Produkt 12604"
"-c 50461378","# Kompatibilitetsinformation för Produkt 50461378

**Artikelnummer:** 50461378  

### Passar till
- de flesta grindmodeller  
- till de flesta grindmodeller  
","0.8","Produkt 50461378"
"-c 0000177","# Kompatibilitetsinformation för Produkt 0000177

**Artikelnummer:** 0000177  

### Passar till
- ett dormakaba låshus av modell DL 9097  
- plastplombering ska utrustas med sådan efter testning  
","1.0","Produkt 0000177"
"-c 50461618","# Kompatibilitetsinformation för Installationsbeskrivning ASSA ABLOY Elslutbleck 990/940

**Artikelnummer:** 50461618  

### Passar till
- för monteringsstolpar i 9XX/9XXX-serien med 2 alt 4 fästskruvar  
- monteringsstolpar i 9XX/9XXX-serien med 2 alt 4 fästskruvar  
","0.8","**Installationsbeskrivning ASSA ABLOY Elslutbleck 990/940**"
"-c ""**Installationsbeskrivning ASSA ABLOY Elslutbleck 990/940**""","# Kompatibilitetsinformation för Installationsbeskrivning ASSA ABLOY Elslutbleck 990/940

**Artikelnummer:** 50461618  

### Passar till
- för monteringsstolpar i 9XX/9XXX-serien med 2 alt 4 fästskruvar  
- monteringsstolpar i 9XX/9XXX-serien med 2 alt 4 fästskruvar  
","0.7200000000000001","**Installationsbeskrivning ASSA ABLOY Elslutbleck 990/940**"
"-c 50461620","# Kompatibilitetsinformation för Produkt 50461620

**Artikelnummer:** 50461620  

### Passar till
- bra som daglåsning i skalskydd och intern låsning inom handel, kontor och industri eller entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50461620"
"-c 345678","# Kompatibilitetsinformation för Produkt 345678

**Artikelnummer:** 345678  

### Passar till
- en av nödnycklarna innan du stänger dörren  
","0.8","Produkt 345678"
"-c 50461950","# Kompatibilitetsinformation för Produkt 50461950

**Artikelnummer:** 50461950  

### Passar till
- rund eller ovalcylindrar
- Får användas i brandcellsgränser

## SAFETRON 793

(_page_0_Picture_19  
- rund eller ovalcylindrar
- Får användas i brandcellsgränser
- Mikrobrytare finns som tillval

# SAFETRON 794

(_page_1_Picture_17  
","0.8","Produkt 50461950"
"-c 50462003","# Kompatibilitetsinformation för Fästbricka, FS R golvbleck OLDA FS R30

**Artikelnummer:** 50462003  

### Passar till
- för skruvmontage direkt i solida trägolv eller trösklar  
- skruvmontage direkt i solida trägolv eller trösklar  
","0.8","**Fästbricka, FS R golvbleck OLDA FS R30**"
"-c ""**Fästbricka, FS R golvbleck OLDA FS R30**""","# Kompatibilitetsinformation för Fästbricka, FS R golvbleck OLDA FS R30

**Artikelnummer:** 50462003  

### Passar till
- för skruvmontage direkt i solida trägolv eller trösklar  
- skruvmontage direkt i solida trägolv eller trösklar  
","0.7200000000000001","**Fästbricka, FS R golvbleck OLDA FS R30**"
"-c 300220","# Kompatibilitetsinformation för Produkt 300220

**Artikelnummer:** 300220  

### Passar till
- Europaparlamentets och Europeiska rådets direktiv 2014/53/EU av den 16 april 2014 gällande radioutrustning

GB-502 PG2 är certifierad av Telefication enligt följande standarder:

EN50131-2-7-1, EN50131-1 GRADE 2 klass II EN50131-6 typ C  
- de flesta fönster/glasdörrar: plåtförsedda, härdade, laminerade, ledade, täckta och förseglade isolerglas  
- för de flesta fönster/glasdörrar: plåtförsedda, härdade, laminerade, ledade, täckta och förseglade isolerglas  
","1.0","Produkt 300220"
"-c 50462223","# Kompatibilitetsinformation för ASSA ABLOY DAC630

**Artikelnummer:** 50462223  

### Passar till
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.8","ASSA ABLOY DAC630"
"-c ""ASSA ABLOY DAC630""","# Kompatibilitetsinformation för ASSA ABLOY DAC630

**Artikelnummer:** 50462223  

### Passar till
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.7200000000000001","ASSA ABLOY DAC630"
"-c 50463120","# Kompatibilitetsinformation för Produkt 50463120

**Artikelnummer:** 50463120  
","0.72","Produkt 50463120"
"-c 50463333","# Kompatibilitetsinformation för Produkt 50463333

**Artikelnummer:** 50463333  

### Passar till
- ett onlinesystem eller som ett offlinelås  
","0.8","Produkt 50463333"
"-c 60332","# Kompatibilitetsinformation för Produkt 60332

**Artikelnummer:** 60332  

### Passar till
- EN 50131 Grade 3 installationer  
- EN 50131-2-4 standard  
- väggmontering, men kan även takmonteras med hjälp av en fästvinkel  
","1.0","Produkt 60332"
"-c 708286","# Kompatibilitetsinformation för Produkt 708286

**Artikelnummer:** 708286  

### Passar till
- både trä-, stål- och aluminiumdörrar  
","0.8","Produkt 708286"
"-c 50463443","# Kompatibilitetsinformation för Produkt 50463443

**Artikelnummer:** 50463443  

### Passar till
- ASSA ABLOY:s ovala cylindrar, så det är möjligt att använda väderskyddet på både nya och befintliga ovala cylindrar  
","0.8","Produkt 50463443"
"-c 50463444","# Kompatibilitetsinformation för Produkt 50463444

**Artikelnummer:** 50463444  

### Passar till
- inomhusbruk  
- utmärkt där man vill minimera spridningar av bakterier och minskat mekaniskt slitage  
","0.8","Produkt 50463444"
"-c 50463542","# Kompatibilitetsinformation för Automatiska Slagdörrsystem

**Artikelnummer:** 50463542  

### Passar till
- alla typer av fastighetsautomation 
- • Individuella applikationer för inomhusoch utomhusanvändning
- • Skalbarhet

(_page_2_Picture_19  
- dem utifrån aktuella behov och säkerhetskrav  
- därför såväl vid nybyggnation som vid komplettering i äldre byggnader  
","0.8","Automatiska Slagdörrsystem"
"-c ""Automatiska Slagdörrsystem""","# Kompatibilitetsinformation för Automatiska Slagdörrsystem

**Artikelnummer:** 50463542  

### Passar till
- alla typer av fastighetsautomation 
- • Individuella applikationer för inomhusoch utomhusanvändning
- • Skalbarhet

(_page_2_Picture_19  
- dem utifrån aktuella behov och säkerhetskrav  
- därför såväl vid nybyggnation som vid komplettering i äldre byggnader  
","0.7200000000000001","Automatiska Slagdörrsystem"
"-c 310335","# Kompatibilitetsinformation för Produkt 310335

**Artikelnummer:** 310335  

### Passar till
- anläggningen

(_page_20_Figure_8  
- modul PIM eller EDM  
- pardörrar med överlappning  
- till anläggningen

(_page_20_Figure_8  
- till pardörrar med överlappning  
","0.8","Produkt 310335"
"-c 50463627","# Kompatibilitetsinformation för Skjutdörrsöppnare ASSA ABLOY SL510

**Artikelnummer:** 50463627  

### Passar till
- trafikflödet och uppställd miljöpåverkan  
","0.8","Skjutdörrsöppnare ASSA ABLOY SL510"
"-c ""Skjutdörrsöppnare ASSA ABLOY SL510""","# Kompatibilitetsinformation för Skjutdörrsöppnare ASSA ABLOY SL510

**Artikelnummer:** 50463627  

### Passar till
- trafikflödet och uppställd miljöpåverkan  
","0.7200000000000001","Skjutdörrsöppnare ASSA ABLOY SL510"
"-c 50463629","# Kompatibilitetsinformation för Skjutdörrsöppnare ASSA ABLOY SL500

**Artikelnummer:** 50463629  

### Passar till
- trafikflödet och uppställd miljöpåverkan  
","0.8","Skjutdörrsöppnare ASSA ABLOY SL500"
"-c ""Skjutdörrsöppnare ASSA ABLOY SL500""","# Kompatibilitetsinformation för Skjutdörrsöppnare ASSA ABLOY SL500

**Artikelnummer:** 50463629  

### Passar till
- trafikflödet och uppställd miljöpåverkan  
","0.7200000000000001","Skjutdörrsöppnare ASSA ABLOY SL500"
"-c 40035","# Kompatibilitetsinformation för Produkt 40035

**Artikelnummer:** 40035  

### Passar till
- 433 MHz  
- P1 och oavsett hur den är polariserad  
- P8/1, 4  
- RS485 A resp  
- aktivering av<br>bildskärm via t  
- anslutning till kortläsare med interface av Wiegand-typ  
- det publika telenätet  
- elnätet  
- exempelvis P4/13 kommer även P2/5 att mata<br>ut plus – viktigt vid användning av vibrationsdetektor  
- inomhusmiljö  
- lokalbussen på undercentral UC-50 och upptar en kortläsarplats  
- montage i UC-50  
- mot den 10-poliga hylskontakten på RS-50  
- mot undercentralens stiftlist P14  
- plint P6  enligt nedanstående schema  
- porttelefon PA-519  
- porttelefon PA-59 eller PA-519  
- slitsplintarna P1/P9, P2/P10 … P8/P16 och är avsäkrade två och två på plussidan med säkringarna FU3–FU6  på plintkortet  
- telenätet  
- undercentralen med bifogad kabel  
- vibrationsdetektorn  
","0.8","Produkt 40035"
"-c 50136","# Kompatibilitetsinformation för Produkt 50136

**Artikelnummer:** 50136  

### Passar till
- larmkommunikation  
","0.8","Produkt 50136"
"-c 50464167","# Kompatibilitetsinformation för Produkt 50464167

**Artikelnummer:** 50464167  

### Passar till
- analoga uppringare via dial capture  
","0.8","Produkt 50464167"
"-c 50464244","# Kompatibilitetsinformation för Produktblad: 19 HZ

**Artikelnummer:** 50464244  

### Passar till
- den rektangulära regeln  på 37 HZA  
","0.8","**Produktblad: 19 HZ**"
"-c ""**Produktblad: 19 HZ**""","# Kompatibilitetsinformation för Produktblad: 19 HZ

**Artikelnummer:** 50464244  

### Passar till
- den rektangulära regeln  på 37 HZA  
","0.7200000000000001","**Produktblad: 19 HZ**"
"-c 16864","# Kompatibilitetsinformation för SALTO Neoxx Padlock - G3

**Artikelnummer:** 16864  

### Passar till
- SALTO SVN, BLUEnet Wireless och har JustIN Mobile Acess kärnteknologier installerade  
- ett stort antal applikationer  
- till ett stort antal applikationer  
","0.8","**SALTO Neoxx Padlock - G3**"
"-c ""**SALTO Neoxx Padlock - G3**""","# Kompatibilitetsinformation för SALTO Neoxx Padlock - G3

**Artikelnummer:** 16864  

### Passar till
- SALTO SVN, BLUEnet Wireless och har JustIN Mobile Acess kärnteknologier installerade  
- ett stort antal applikationer  
- till ett stort antal applikationer  
","0.7200000000000001","**SALTO Neoxx Padlock - G3**"
"-c 50464504","# Kompatibilitetsinformation för Produkt 50464504

**Artikelnummer:** 50464504  

### Passar till
- den moderna IT-infrastrukturen i byggnaden, vilket minimerar behovet av kablar  
","0.8","Produkt 50464504"
"-c 50464709","# Kompatibilitetsinformation för Produkt 50464709

**Artikelnummer:** 50464709  

### Passar till
- både vänster och höger montage  
- för både vänster och höger montage  
","0.8","Produkt 50464709"
"-c 7029485","# Kompatibilitetsinformation för Produkt 7029485

**Artikelnummer:** 7029485  

### Passar till
- Google) och sök efter ""EZVIZ"", så visas ""EZVIZ""-kunskaper  
","0.8","Produkt 7029485"
"-c 11746828","# Kompatibilitetsinformation för Produkt 11746828

**Artikelnummer:** 11746828  

### Passar till
- bägge sidor, självborrande skruvar

(_page_0_Figure_12  
","0.8","Produkt 11746828"
"-c 50464914","# Kompatibilitetsinformation för SKYDDSHUV FÖR ASSA KODLÅS, KORTLÄSARE OCH PORTTELEFONER

**Artikelnummer:** 50464914  

### Passar till
- Assa Pando kortläsare  
- RCO MIF PA-519 Artikelnummer: LT182 Mått LxBxD 260x107x90mm Innermått plan yta LxB 240x101mm  
- porttelefoner i ringa-serien Artikelnummer: LT153 Mått  312x130x90mm

Invändig bredd 121mm Invändig höjd, plan yta 285mm

# SKYDDSHUVAR FÖR ÖVRIGA KORTLÄSARE OCH PORTTELEFONER

Skyddar mot regn, snö och smuts och ger genom detta produkterna längre liv  
- porttelefoner i öppna-serien Artikelnummer: LT162 Mått  145x81x75mm

Invändig bredd 73mm Invändig höjd, plan yta 120mm

(_page_5_Picture_8  
","0.8","**SKYDDSHUV FÖR ASSA KODLÅS, KORTLÄSARE OCH PORTTELEFONER**"
"-c ""**SKYDDSHUV FÖR ASSA KODLÅS, KORTLÄSARE OCH PORTTELEFONER**""","# Kompatibilitetsinformation för SKYDDSHUV FÖR ASSA KODLÅS, KORTLÄSARE OCH PORTTELEFONER

**Artikelnummer:** 50464914  

### Passar till
- Assa Pando kortläsare  
- RCO MIF PA-519 Artikelnummer: LT182 Mått LxBxD 260x107x90mm Innermått plan yta LxB 240x101mm  
- porttelefoner i ringa-serien Artikelnummer: LT153 Mått  312x130x90mm

Invändig bredd 121mm Invändig höjd, plan yta 285mm

# SKYDDSHUVAR FÖR ÖVRIGA KORTLÄSARE OCH PORTTELEFONER

Skyddar mot regn, snö och smuts och ger genom detta produkterna längre liv  
- porttelefoner i öppna-serien Artikelnummer: LT162 Mått  145x81x75mm

Invändig bredd 73mm Invändig höjd, plan yta 120mm

(_page_5_Picture_8  
","0.7200000000000001","**SKYDDSHUV FÖR ASSA KODLÅS, KORTLÄSARE OCH PORTTELEFONER**"
"-c 62549688","# Kompatibilitetsinformation för Produkt 62549688

**Artikelnummer:** 62549688  

### Passar till
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- dörrar med låga säkerhetskrav  
- en DAC564 eller till en DAC530  
- hop med monteringsstolpar serie S-  
- inomhusbruk  
- karm/dörrblad  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

(_page_0_Picture_29  
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.8","ASSA motorlås – smalprofil 841C-35, 851C-35"
"-c 02328","# Kompatibilitetsinformation för Produkt 02328

**Artikelnummer:** 02328  

### Passar till
- loopkort 9101D3 och ger tillgång<br>till två RS485 portar, en för Aperio hub:ar och/eller 4585MF läsare som uppdaterare  
","0.8","Produkt 02328"
"-c 225510","# Kompatibilitetsinformation för *Produktkatalog*

**Artikelnummer:** 225510  

### Passar till
- 55032 och 55034  
- 55131, 55137, 55134, 55136  
- JK-06,15 271  
- JK-06,15<br>271  
- MU 1200-serien samt ASSA Classic  
- alla aluminiumdörrprofiler  
- alla cylinderlås med svensk standard  
- bra för utomhusbruk  
- centralenhet samt till signalmottagare  
- daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- dörrar upp till 2350 mm  
- dörrtjocklek från 12 till 19 mm  
- efter gamla standardslutblecken för dessa lås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för dubbelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedda för enkelfallås  
- elektriska slutbleck i 100- och 300-serien  
- elektriska slutbleck i 400- serien och är förberedda för enkelfallås  
- elektriska slutbleck i 400-serien och är förberedda för enkelfallås  
- elslutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100 serien och är förberedd för dubbelfallås  
- elslutbleck i 100- och 300 serien och är förberedd för enkelfallås  
- elslutbleck i 100- och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100- serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedda för dubbelfallås  
- enkel / dubbelfallslås samt fallregellås  
- enkel/dubbelfallslås samt fallregellås  
- enkla och dubbla skjutdörrar  
- för enkel / dubbelfallslås samt fallregellås  
- för enkel/dubbelfallslås samt fallregellås  
- lätta mindre fönster

#### Utförande:

Stål glansförzinkat med löphjul av manganbrons  
- modullåsurtag  
- också andra metallprofiler  
- också till andra aluminiumprofiler  
- också till andra metallprofiler  
- också till vissa andra aluminiumprofiler  
- också till vissa andra metallprofiler  
- samtliga vertikala fönsterhängningar  
- säkerhetsslutbleck  
- till 55032 och 55034  
- till 55131, 55137, 55134, 55136  
- till daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- till enkla och dubbla skjutdörrar  
- till vänster- och högerdörrar  
- till vänster- och högerportar  
- till: JA80F, JA80S, JA80D, JA85P, JA85B & JA89P  
- vänster- och högerdörrar  
- vänster- och högerportar  
- Även andra metallprofiler  
","1.0","*Produktkatalog*"
"-c ""*Produktkatalog*""","# Kompatibilitetsinformation för *Produktkatalog*

**Artikelnummer:** 225510  

### Passar till
- 55032 och 55034  
- 55131, 55137, 55134, 55136  
- JK-06,15 271  
- JK-06,15<br>271  
- MU 1200-serien samt ASSA Classic  
- alla aluminiumdörrprofiler  
- alla cylinderlås med svensk standard  
- bra för utomhusbruk  
- centralenhet samt till signalmottagare  
- daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- dörrar upp till 2350 mm  
- dörrtjocklek från 12 till 19 mm  
- efter gamla standardslutblecken för dessa lås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för dubbelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elektriska slutbleck i 100 och 300-serien och är förberedda för enkelfallås  
- elektriska slutbleck i 100- och 300-serien  
- elektriska slutbleck i 400- serien och är förberedda för enkelfallås  
- elektriska slutbleck i 400-serien och är förberedda för enkelfallås  
- elslutbleck i 100 och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100 serien och är förberedd för dubbelfallås  
- elslutbleck i 100- och 300 serien och är förberedd för enkelfallås  
- elslutbleck i 100- och 300-serien och är förberedd för enkelfallås  
- elslutbleck i 100- serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedd för dubbelfallås  
- elslutbleck i 100-serien och är förberedda för dubbelfallås  
- enkel / dubbelfallslås samt fallregellås  
- enkel/dubbelfallslås samt fallregellås  
- enkla och dubbla skjutdörrar  
- för enkel / dubbelfallslås samt fallregellås  
- för enkel/dubbelfallslås samt fallregellås  
- lätta mindre fönster

#### Utförande:

Stål glansförzinkat med löphjul av manganbrons  
- modullåsurtag  
- också andra metallprofiler  
- också till andra aluminiumprofiler  
- också till andra metallprofiler  
- också till vissa andra aluminiumprofiler  
- också till vissa andra metallprofiler  
- samtliga vertikala fönsterhängningar  
- säkerhetsslutbleck  
- till 55032 och 55034  
- till 55131, 55137, 55134, 55136  
- till daghem, fritidshem, äldrevård, läkarmottagningar samt sjukhus  
- till enkla och dubbla skjutdörrar  
- till vänster- och högerdörrar  
- till vänster- och högerportar  
- till: JA80F, JA80S, JA80D, JA85P, JA85B & JA89P  
- vänster- och högerdörrar  
- vänster- och högerportar  
- Även andra metallprofiler  
","0.9","*Produktkatalog*"
"-c 56500","# Kompatibilitetsinformation för Produkt 56500

**Artikelnummer:** 56500  

### Passar till
- TK51  
- de flesta styrfunktioner, exempelvis kodlås och passersystem  
- eltryckeslås se sida 7  
- låshus av modul- eller connect-utförande  
- till  
- tillsammans med elslutbleck i 100- & 300-serien  
- tillsammans med elslutbleck i 200-serien  
- tillsammans med enkel- & dubbelfallås  
- tillsammans med enkel- & dubbelfallås, beroende på val av montagestolpe  
- tillsammans med enkel- & dubbelfallås, samt fallregellås  
- tillsammans med enkelfallås  
- tillsammans med fall-, regel- & hakregellås  
- tillsammans med montagestolpar i S-serien  
- tillsammans med montagestolpar i T-serien  
- tillsammans med montagestolpar i U-serien  
","0.8","Produkt 56500"
"-c 22020254","# Kompatibilitetsinformation för Produkt 22020254

**Artikelnummer:** 22020254  

### Passar till
- låshus 565 och 310 med dorndjup 50 eller 70 mm  
- låshus 565 och 310-50/70, trycke 6647 på utsida dörr
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm
- Klisterdekal insida dörr låst/olåst ingår Funktion
- Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""Flip-up""
- Röd/vit markering från utsidan
- Öppningsbart från utsidan med paniknyckel 451283
- Vid C-mått mindre än 20 mm ska täckskylt användas, t ex 4291

BVB Undviks 1

## Specifikation  
- till låshus 565 och 310 med dorndjup 50 eller 70 mm  
- till låshus 565 och 310-50/70, trycke 6647 på utsida dörr
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm
- Klisterdekal insida dörr låst/olåst ingår Funktion
- Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""Flip-up""
- Röd/vit markering från utsidan
- Öppningsbart från utsidan med paniknyckel 451283
- Vid C-mått mindre än 20 mm ska täckskylt användas, t ex 4291

BVB Undviks 1

## Specifikation  
","1.0","Produkt 22020254"
